comparator,step,phase,branch_id,is_overlap,x_b,fast_access,slow_access,effective_access,eligibility,translation_readiness,structural_accessibility,input_drive
replay_no_structure,23,overlap_damage,b3,False,0.0,0.6224593312018546,0.9417341526793618,0.5861912108467408,0.0,0.40816656435590815,0.463784484409164,nan
replay_no_structure,24,overlap_damage,b0,False,0.0,0.6224593312018546,0.9409659952159259,0.5857130640657928,0.35963452480552954,1.0,0.46146556198711813,nan
replay_no_structure,24,overlap_damage,b1,True,0.6743957804336773,0.8909031788043871,0.9102774361407932,0.8109690614517401,0.40867559636991996,1.0,0.386171190408988,nan
replay_no_structure,24,overlap_damage,b2,False,0.874445953757247,0.9241418199787566,0.9409659952159259,0.8695860273569678,0.40867559636991996,1.0,0.46146556198711813,nan
replay_no_structure,24,overlap_damage,b3,False,0.0,0.6224593312018546,0.9409659952159259,0.5857130640657928,0.0,0.4277582361381127,0.46146556198711813,nan
replay_no_structure,25,overlap_damage,b0,False,0.0,0.6224593312018546,0.9401922657814872,0.5852314489595009,0.316478381828866,1.0,0.45915823417718254,nan
replay_no_structure,25,overlap_damage,b1,True,0.6743957804336773,0.8909031788043871,0.904436083257088,0.805764981599129,0.35963452480552954,1.0,0.37458605469671835,nan
replay_no_structure,25,overlap_damage,b2,False,0.874445953757247,0.9241418199787566,0.9401922657814872,0.8688709916292544,0.35963452480552954,1.0,0.45915823417718254,nan
replay_no_structure,25,overlap_damage,b3,False,0.0,0.6224593312018546,0.9401922657814872,0.5852314489595009,0.0,0.44637032433120705,0.45915823417718254,nan
replay_no_structure,26,overlap_damage,b0,False,0.0,0.6224593312018546,0.939412988305444,0.5847463804229422,0.2785009760094021,1.0,0.45686244300629664,nan
replay_no_structure,26,overlap_damage,b1,True,0.6743957804336773,0.8909031788043871,0.8984473604648593,0.8004296094265542,0.316478381828866,1.0,0.3633484730558168,nan
replay_no_structure,26,overlap_damage,b2,False,0.874445953757247,0.9241418199787566,0.939412988305444,0.8681508287242753,0.316478381828866,1.0,0.45686244300629664,nan
replay_no_structure,26,overlap_damage,b3,False,0.0,0.6224593312018546,0.939412988305444,0.5847463804229422,0.0,0.46405180811464664,0.45686244300629664,nan
replay_no_structure,27,post_damage_probe,b0,False,0.8681508287242753,0.9241418199787566,0.939412988305444,0.8681508287242753,1.0,0.95,0.45686244300629664,1.0
replay_no_structure,27,post_damage_probe,b1,True,0.6403436875412434,0.8909031788043871,0.8984473604648593,0.8004296094265542,0.9188446635506455,0.95,0.3633484730558168,0.8
replay_no_structure,27,post_damage_probe,b2,False,0.0,0.6224593312018546,0.939412988305444,0.5847463804229422,0.2785009760094021,0.95,0.45686244300629664,0.0
replay_no_structure,27,post_damage_probe,b3,False,0.0,0.6224593312018546,0.939412988305444,0.5847463804229422,0.0,0.4408492177089143,0.45686244300629664,0.0
replay_no_structure,28,post_damage_probe,b0,False,0.0,0.6224593312018546,0.939412988305444,0.5847463804229422,0.88,0.9025,0.45686244300629664,0.0
